Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;757;-;-;757;-;-
Wählende;418;55,2 %;-;418;55,2 %;-
Ungültige Stimmen;9;2,2 %;-;6;1,4 %;-
Gültige Stimmen;409;97,8 %;-;412;98,6 %;-
SPD;99;24,2 %;-;101;24,5 %;-
AfD;183;44,7 %;-;166;40,3 %;-
CDU;42;10,3 %;-;28;6,8 %;-
GRÜNE/B 90;5;1,2 %;-;5;1,2 %;-
DIE LINKE;30;7,3 %;-;29;7,0 %;-
BVB / FREIE WÄHLER;49;12,0 %;-;18;4,4 %;-
FDP;1;0,2 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;7;1,7 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;47;11,4 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,5 %;-
