Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;773;-;-;773;-;-
Wählende;437;56,5 %;+141;437;56,5 %;+141
Ungültige Stimmen;6;1,4 %;-03;6;1,4 %;-05
Gültige Stimmen;431;98,6 %;+03;431;98,6 %;+05
SPD;167;38,7 %;+46;111;25,8 %;-12
AfD;197;45,7 %;+111;189;43,9 %;+83
CDU;44;10,2 %;+02;56;13,0 %;+17
GRÜNE/B 90;1;0,2 %;-35;4;0,9 %;-40
DIE LINKE;6;1,4 %;-60;4;0,9 %;-76
BVB / FREIE WÄHLER;13;3,0 %;-13;3;0,7 %;-30
FDP;2;0,5 %;-46;6;1,4 %;-39
Tierschutzpartei;-;-;-;5;1,2 %;-14
Plus;-;-;-08;1;0,2 %;-07
BSW;-;-;-;49;11,4 %;+114
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;2;0,5 %;+05
Die PARTEI;1;0,2 %;+02;-;-;-
