Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.056;-;-;1.056;-;-
Wählende;495;46,9 %;-;495;46,9 %;-
Ungültige Stimmen;8;1,6 %;-;5;1,0 %;-
Gültige Stimmen;487;98,4 %;-;490;99,0 %;-
SPD;144;29,6 %;-;143;29,2 %;-
AfD;254;52,2 %;-;236;48,2 %;-
CDU;35;7,2 %;-;32;6,5 %;-
GRÜNE/B 90;3;0,6 %;-;3;0,6 %;-
DIE LINKE;12;2,5 %;-;11;2,2 %;-
BVB / FREIE WÄHLER;22;4,5 %;-;10;2,0 %;-
FDP;6;1,2 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;5;1,0 %;-
Plus;5;1,0 %;-;4;0,8 %;-
BSW;-;-;-;41;8,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Gliese;6;1,2 %;-;-;-;-
