Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;841;-;-;841;-;-
Wählende;414;49,2 %;-;414;49,2 %;-
Ungültige Stimmen;3;0,7 %;-;2;0,5 %;-
Gültige Stimmen;411;99,3 %;-;412;99,5 %;-
SPD;88;21,4 %;-;108;26,2 %;-
AfD;139;33,8 %;-;130;31,6 %;-
CDU;54;13,1 %;-;47;11,4 %;-
GRÜNE/B 90;5;1,2 %;-;18;4,4 %;-
DIE LINKE;20;4,9 %;-;13;3,2 %;-
BVB / FREIE WÄHLER;103;25,1 %;-;29;7,0 %;-
FDP;1;0,2 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;6;1,5 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;53;12,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;0;0,0 %;-;-;-;-
EB Link;1;0,2 %;-;-;-;-
