Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.384;-;-;1.384;-;-
Wählende;549;39,7 %;-;549.0;39,7 %;-
Ungültige Stimmen;5;0,9 %;-;7.0;1,3 %;-
Gültige Stimmen;544;99,1 %;-;542.0;98,7 %;-
SPD;232;42,6 %;-;211.0;38,9 %;-
AfD;135;24,8 %;-;120.0;22,1 %;-
CDU;87;16,0 %;-;68.0;12,5 %;-
GRÜNE/B 90;26;4,8 %;-;31.0;5,7 %;-
DIE LINKE;20;3,7 %;-;18.0;3,3 %;-
BVB / FREIE WÄHLER;20;3,7 %;-;12.0;2,2 %;-
FDP;12;2,2 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;9.0;1,7 %;-
Plus;12;2,2 %;-;3.0;0,6 %;-
BSW;-;-;-;64.0;11,8 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
