Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;205;-;-;205;-;-
Wählende;133;64,9 %;-;133;64,9 %;-
Ungültige Stimmen;3;2,3 %;-;3;2,3 %;-
Gültige Stimmen;130;97,7 %;-;130;97,7 %;-
SPD;39;30,0 %;-;37;28,5 %;-
AfD;51;39,2 %;-;51;39,2 %;-
CDU;29;22,3 %;-;26;20,0 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;5;3,8 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;6;4,6 %;-;2;1,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,5 %;-
Plus;-;-;-;2;1,5 %;-
BSW;-;-;-;8;6,2 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
