Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;118;-;-;118;-;-
Wählende;87;73,7 %;-;87;73,7 %;-
Ungültige Stimmen;1;1,1 %;-;1;1,1 %;-
Gültige Stimmen;86;98,9 %;-;86;98,9 %;-
SPD;33;38,4 %;-;33;38,4 %;-
AfD;40;46,5 %;-;36;41,9 %;-
CDU;5;5,8 %;-;8;9,3 %;-
GRÜNE/B 90;2;2,3 %;-;1;1,2 %;-
DIE LINKE;4;4,7 %;-;1;1,2 %;-
BVB / FREIE WÄHLER;1;1,2 %;-;1;1,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;1;1,2 %;-;0;0,0 %;-
Plus;-;-;-;1;1,2 %;-
BSW;-;-;-;4;4,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,2 %;-
WU;-;-;-;0;0,0 %;-
