Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;8.419;-;-;8.419;-;-
Wählende;6.502;77,2 %;+100;6.502;77,2 %;+100
Ungültige Stimmen;59;0,9 %;-01;34.0;0,5 %;-04
Gültige Stimmen;6.443;99,1 %;+01;6.468;99,5 %;+04
SPD;2.194;34,1 %;+125;2.242;34,7 %;+125
AfD;1.464;22,7 %;+60;1.346;20,8 %;+33
CDU;1.729;26,8 %;+18;1.385;21,4 %;-07
GRÜNE/B 90;429;6,7 %;-137;433.0;6,7 %;-128
DIE LINKE;184;2,9 %;-22;113.0;1,7 %;-26
BVB / FREIE WÄHLER;342;5,3 %;-01;132.0;2,0 %;-16
FDP;101;1,6 %;-28;67.0;1,0 %;-43
Tierschutzpartei;-;-;-;145.0;2,2 %;-09
Plus;-;-;-;47.0;0,7 %;-12
BSW;-;-;-;507.0;7,8 %;+78
III. Weg;-;-;-;4.0;0,1 %;+01
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;26.0;0,4 %;+04
WU;-;-;-;20.0;0,3 %;+03
