Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;138;-;-;138;-;-
Wählende;88;63,8 %;-;88;63,8 %;-
Ungültige Stimmen;2;2,3 %;-;0;0,0 %;-
Gültige Stimmen;86;97,7 %;-;88;100,0 %;-
SPD;39;45,3 %;-;35;39,8 %;-
AfD;31;36,0 %;-;27;30,7 %;-
CDU;11;12,8 %;-;10;11,4 %;-
GRÜNE/B 90;0;0,0 %;-;2;2,3 %;-
DIE LINKE;2;2,3 %;-;3;3,4 %;-
BVB / FREIE WÄHLER;2;2,3 %;-;1;1,1 %;-
FDP;1;1,2 %;-;1;1,1 %;-
Tierschutzpartei;-;-;-;1;1,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;7;8,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,1 %;-
WU;-;-;-;0;0,0 %;-
