Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;493;-;-;493;-;-
Wählende;237;48,1 %;-;237;48,1 %;-
Ungültige Stimmen;2;0,8 %;-;2;0,8 %;-
Gültige Stimmen;235;99,2 %;-;235;99,2 %;-
SPD;104;44,3 %;-;91;38,7 %;-
AfD;66;28,1 %;-;61;26,0 %;-
CDU;49;20,9 %;-;40;17,0 %;-
GRÜNE/B 90;0;0,0 %;-;9;3,8 %;-
DIE LINKE;3;1,3 %;-;2;0,9 %;-
BVB / FREIE WÄHLER;11;4,7 %;-;3;1,3 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;2;0,9 %;-
Plus;1;0,4 %;-;0;0,0 %;-
BSW;-;-;-;23;9,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;2;0,9 %;-
EB Müller;0;0,0 %;-;-;-;-
