Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;887;-;-;887;-;-
Wählende;366;41,3 %;-;366;41,3 %;-
Ungültige Stimmen;2;0,5 %;-;1;0,3 %;-
Gültige Stimmen;364;99,5 %;-;365;99,7 %;-
SPD;177;48,6 %;-;155;42,5 %;-
AfD;93;25,5 %;-;85;23,3 %;-
CDU;40;11,0 %;-;26;7,1 %;-
GRÜNE/B 90;3;0,8 %;-;16;4,4 %;-
DIE LINKE;15;4,1 %;-;5;1,4 %;-
BVB / FREIE WÄHLER;32;8,8 %;-;18;4,9 %;-
FDP;4;1,1 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;11;3,0 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;42;11,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;1;0,3 %;-
