Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.177;-;-;1.177;-;-
Wählende;586;49,8 %;-;586.0;49,8 %;-
Ungültige Stimmen;10;1,7 %;-;3.0;0,5 %;-
Gültige Stimmen;576;98,3 %;-;583.0;99,5 %;-
SPD;180;31,2 %;-;159.0;27,3 %;-
AfD;232;40,3 %;-;227.0;38,9 %;-
CDU;93;16,1 %;-;57.0;9,8 %;-
GRÜNE/B 90;9;1,6 %;-;15.0;2,6 %;-
DIE LINKE;14;2,4 %;-;11.0;1,9 %;-
BVB / FREIE WÄHLER;25;4,3 %;-;23.0;3,9 %;-
FDP;7;1,2 %;-;9.0;1,5 %;-
Tierschutzpartei;-;-;-;14.0;2,4 %;-
Plus;10;1,7 %;-;5.0;0,9 %;-
BSW;-;-;-;59.0;10,1 %;-
III. Weg;6;1,0 %;-;2.0;0,3 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;0.0;0,0 %;-
