Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;765;-;-;765;-;-
Wählende;319;41,7 %;-;319;41,7 %;-
Ungültige Stimmen;3;0,9 %;-;2;0,6 %;-
Gültige Stimmen;316;99,1 %;-;317;99,4 %;-
SPD;126;39,9 %;-;111;35,0 %;-
AfD;111;35,1 %;-;104;32,8 %;-
CDU;39;12,3 %;-;33;10,4 %;-
GRÜNE/B 90;4;1,3 %;-;7;2,2 %;-
DIE LINKE;7;2,2 %;-;1;0,3 %;-
BVB / FREIE WÄHLER;26;8,2 %;-;13;4,1 %;-
FDP;3;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;8;2,5 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;39;12,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
