Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;935;-;-;935;-;-
Wählende;470;50,3 %;-;470;50,3 %;-
Ungültige Stimmen;17;3,6 %;-;14;3,0 %;-
Gültige Stimmen;453;96,4 %;-;456;97,0 %;-
SPD;157;34,7 %;-;144;31,6 %;-
AfD;172;38,0 %;-;137;30,0 %;-
CDU;49;10,8 %;-;37;8,1 %;-
GRÜNE/B 90;7;1,5 %;-;8;1,8 %;-
DIE LINKE;30;6,6 %;-;12;2,6 %;-
BVB / FREIE WÄHLER;35;7,7 %;-;16;3,5 %;-
FDP;3;0,7 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;11;2,4 %;-
Plus;-;-;-;4;0,9 %;-
BSW;-;-;-;79;17,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;3;0,7 %;-
