Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;905;-;-;905;-;-
Wählende;387;42,8 %;-;387;42,8 %;-
Ungültige Stimmen;5;1,3 %;-;5;1,3 %;-
Gültige Stimmen;382;98,7 %;-;382;98,7 %;-
SPD;166;43,5 %;-;153;40,1 %;-
AfD;83;21,7 %;-;72;18,8 %;-
CDU;84;22,0 %;-;65;17,0 %;-
GRÜNE/B 90;19;5,0 %;-;31;8,1 %;-
DIE LINKE;7;1,8 %;-;4;1,0 %;-
BVB / FREIE WÄHLER;8;2,1 %;-;1;0,3 %;-
FDP;6;1,6 %;-;7;1,8 %;-
Tierschutzpartei;-;-;-;7;1,8 %;-
Plus;9;2,4 %;-;6;1,6 %;-
BSW;-;-;-;33;8,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;3;0,8 %;-
