Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;171;-;-;171;-;-
Wählende;98;57,3 %;+185;98;57,3 %;+185
Ungültige Stimmen;2;2,0 %;+06;1;1,0 %;+05
Gültige Stimmen;96;98,0 %;-06;97;99,0 %;-05
SPD;23;24,0 %;-71;18;18,6 %;-149
AfD;44;45,8 %;+264;39;40,2 %;+194
CDU;13;13,5 %;-69;10;10,3 %;-73
GRÜNE/B 90;1;1,0 %;-39;0;0,0 %;-52
DIE LINKE;8;8,3 %;-37;4;4,1 %;-57
BVB / FREIE WÄHLER;7;7,3 %;-19;5;5,2 %;-13
FDP;0;0,0 %;-30;0;0,0 %;-28
Tierschutzpartei;-;-;-;0;0,0 %;-21
Plus;-;-;-;0;0,0 %;-17
BSW;-;-;-;20;20,6 %;+206
III. Weg;0;0,0 %;00;1;1,0 %;+10
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
