Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;611;-;-;611;-;-
Wählende;245;40,1 %;-;245;40,1 %;-
Ungültige Stimmen;1;0,4 %;-;2;0,8 %;-
Gültige Stimmen;244;99,6 %;-;243;99,2 %;-
SPD;86;35,2 %;-;71;29,2 %;-
AfD;91;37,3 %;-;82;33,7 %;-
CDU;28;11,5 %;-;25;10,3 %;-
GRÜNE/B 90;3;1,2 %;-;5;2,1 %;-
DIE LINKE;13;5,3 %;-;4;1,6 %;-
BVB / FREIE WÄHLER;15;6,1 %;-;11;4,5 %;-
FDP;6;2,5 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;5;2,1 %;-
Plus;-;-;-;2;0,8 %;-
BSW;-;-;-;37;15,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,8 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
