Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;189;-;-;189;-;-
Wählende;113;59,8 %;-;113;59,8 %;-
Ungültige Stimmen;2;1,8 %;-;1;0,9 %;-
Gültige Stimmen;111;98,2 %;-;112;99,1 %;-
SPD;48;43,2 %;-;41;36,6 %;-
AfD;30;27,0 %;-;26;23,2 %;-
CDU;18;16,2 %;-;12;10,7 %;-
GRÜNE/B 90;6;5,4 %;-;7;6,2 %;-
DIE LINKE;6;5,4 %;-;5;4,5 %;-
BVB / FREIE WÄHLER;2;1,8 %;-;1;0,9 %;-
FDP;1;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,8 %;-
Plus;-;-;-;5;4,5 %;-
BSW;-;-;-;9;8,0 %;-
III. Weg;-;-;-;2;1,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,8 %;-
WU;-;-;-;0;0,0 %;-
