Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;450;-;-;450;-;-
Wählende;230;51,1 %;+33;230;51,1 %;+33
Ungültige Stimmen;2;0,9 %;-00;2;0,9 %;+09
Gültige Stimmen;228;99,1 %;+00;228;99,1 %;-09
SPD;80;35,1 %;+73;59;25,9 %;+19
AfD;88;38,6 %;+171;77;33,8 %;+129
CDU;28;12,3 %;+20;21;9,2 %;-32
GRÜNE/B 90;0;0,0 %;-166;9;3,9 %;-98
DIE LINKE;16;7,0 %;-73;13;5,7 %;-90
BVB / FREIE WÄHLER;11;4,8 %;-24;7;3,1 %;-45
FDP;5;2,2 %;-00;3;1,3 %;-09
Tierschutzpartei;-;-;-;4;1,8 %;-14
Plus;-;-;-;1;0,4 %;-05
BSW;-;-;-;33;14,5 %;+145
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,4 %;+04
WU;-;-;-;0;0,0 %;00
