Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;561;-;-;561;-;-
Wählende;305;54,4 %;-;305;54,4 %;-
Ungültige Stimmen;1;0,3 %;-;1;0,3 %;-
Gültige Stimmen;304;99,7 %;-;304;99,7 %;-
SPD;68;22,4 %;-;69;22,7 %;-
AfD;159;52,3 %;-;150;49,3 %;-
CDU;40;13,2 %;-;35;11,5 %;-
GRÜNE/B 90;3;1,0 %;-;6;2,0 %;-
DIE LINKE;7;2,3 %;-;4;1,3 %;-
BVB / FREIE WÄHLER;21;6,9 %;-;5;1,6 %;-
FDP;1;0,3 %;-;3;1,0 %;-
Tierschutzpartei;5;1,6 %;-;1;0,3 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;27;8,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,7 %;-
WU;-;-;-;1;0,3 %;-
