Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;427;-;-;427;-;-
Wählende;242;56,7 %;-;242;56,7 %;-
Ungültige Stimmen;3;1,2 %;-;3;1,2 %;-
Gültige Stimmen;239;98,8 %;-;239;98,8 %;-
SPD;75;31,4 %;-;67;28,0 %;-
AfD;111;46,4 %;-;102;42,7 %;-
CDU;32;13,4 %;-;22;9,2 %;-
GRÜNE/B 90;0;0,0 %;-;3;1,3 %;-
DIE LINKE;7;2,9 %;-;4;1,7 %;-
BVB / FREIE WÄHLER;11;4,6 %;-;5;2,1 %;-
FDP;1;0,4 %;-;4;1,7 %;-
Tierschutzpartei;2;0,8 %;-;2;0,8 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;28;11,7 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
