Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;310;-;-;310;-;-
Wählende;172;55,5 %;-;172;55,5 %;-
Ungültige Stimmen;3;1,7 %;-;0;0,0 %;-
Gültige Stimmen;169;98,3 %;-;172;100,0 %;-
SPD;39;23,1 %;-;26;15,1 %;-
AfD;92;54,4 %;-;82;47,7 %;-
CDU;20;11,8 %;-;15;8,7 %;-
GRÜNE/B 90;2;1,2 %;-;6;3,5 %;-
DIE LINKE;3;1,8 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;11;6,5 %;-;4;2,3 %;-
FDP;1;0,6 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;4;2,3 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;31;18,0 %;-
III. Weg;1;0,6 %;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
