Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;39.366;-;-;39.366;-;-
Wählende;27.482;69,8 %;+89;27.482;69,8 %;+89
Ungültige Stimmen;1.455;5,3 %;+38;349;1,3 %;-01
Gültige Stimmen;26.027;94,7 %;-38;27.133;98,7 %;+01
SPD;10.119;38,9 %;+63;9.054;33,4 %;+21
AfD;-;-;-243;8.674;32,0 %;+66
CDU;4.166;16,0 %;+22;2.682;9,9 %;-36
GRÜNE/B 90;407;1,6 %;-52;584;2,2 %;-50
DIE LINKE;1.886;7,2 %;-42;851;3,1 %;-75
BVB / FREIE WÄHLER;2.818;10,8 %;+24;544;2,0 %;-29
FDP;534;2,1 %;-05;166;0,6 %;-25
Tierschutzpartei;-;-;-;590;2,2 %;-06
Plus;-;-;-;192;0,7 %;-03
BSW;-;-;-;3.562;13,1 %;+131
III. Weg;-;-;-;19;0,1 %;+01
DKP;-;-;-;19;0,1 %;+01
DLW;-;-;-;128;0,5 %;+05
WU;-;-;-;68;0,3 %;+03
EB Raue;6.097;23,4 %;+234;-;-;-
