Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;947;-;-;947;-;-
Wählende;493;52,1 %;-;493;52,1 %;-
Ungültige Stimmen;14;2,8 %;-;9;1,8 %;-
Gültige Stimmen;479;97,2 %;-;484;98,2 %;-
SPD;197;41,1 %;-;191;39,5 %;-
AfD;102;21,3 %;-;97;20,0 %;-
CDU;100;20,9 %;-;79;16,3 %;-
GRÜNE/B 90;29;6,1 %;-;32;6,6 %;-
DIE LINKE;20;4,2 %;-;18;3,7 %;-
BVB / FREIE WÄHLER;23;4,8 %;-;16;3,3 %;-
FDP;8;1,7 %;-;7;1,4 %;-
Tierschutzpartei;-;-;-;10;2,1 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;24;5,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;3;0,6 %;-
