Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;990;-;-;990;-;-
Wählende;425;42,9 %;-;425;42,9 %;-
Ungültige Stimmen;7;1,6 %;-;3;0,7 %;-
Gültige Stimmen;418;98,4 %;-;422;99,3 %;-
SPD;104;24,9 %;-;98;23,2 %;-
AfD;190;45,5 %;-;180;42,7 %;-
CDU;26;6,2 %;-;18;4,3 %;-
GRÜNE/B 90;5;1,2 %;-;2;0,5 %;-
DIE LINKE;21;5,0 %;-;17;4,0 %;-
BVB / FREIE WÄHLER;49;11,7 %;-;20;4,7 %;-
FDP;6;1,4 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;8;1,9 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;61;14,5 %;-
III. Weg;-;-;-;3;0,7 %;-
DKP;-;-;-;1;0,2 %;-
DLW;17;4,1 %;-;9;2,1 %;-
WU;-;-;-;0;0,0 %;-
