Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;183;-;-;183;-;-
Wählende;128;69,9 %;-;128;69,9 %;-
Ungültige Stimmen;2;1,6 %;-;2;1,6 %;-
Gültige Stimmen;126;98,4 %;-;126;98,4 %;-
SPD;29;23,0 %;-;22;17,5 %;-
AfD;52;41,3 %;-;49;38,9 %;-
CDU;14;11,1 %;-;15;11,9 %;-
GRÜNE/B 90;2;1,6 %;-;4;3,2 %;-
DIE LINKE;6;4,8 %;-;6;4,8 %;-
BVB / FREIE WÄHLER;13;10,3 %;-;3;2,4 %;-
FDP;1;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;6;4,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;13,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;9;7,1 %;-;4;3,2 %;-
WU;-;-;-;0;0,0 %;-
