Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.059;-;-;1.059;-;-
Ungültige Stimmen;12;1,1 %;-;1.0;0,1 %;-
Gültige Stimmen;1.047;98,9 %;-;1.058;99,9 %;-
SPD;293;28,0 %;-;341.0;32,2 %;-
AfD;175;16,7 %;-;148.0;14,0 %;-
CDU;318;30,4 %;-;199.0;18,8 %;-
GRÜNE/B 90;44;4,2 %;-;28.0;2,6 %;-
DIE LINKE;67;6,4 %;-;22.0;2,1 %;-
BVB / FREIE WÄHLER;126;12,0 %;-;33.0;3,1 %;-
FDP;24;2,3 %;-;18.0;1,7 %;-
Tierschutzpartei;-;-;-;29.0;2,7 %;-
Plus;-;-;-;15.0;1,4 %;-
BSW;-;-;-;218.0;20,6 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;6.0;0,6 %;-
WU;-;-;-;1.0;0,1 %;-
