Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;862;-;-;862;-;-
Wählende;336;39,0 %;-;336;39,0 %;-
Ungültige Stimmen;5;1,5 %;-;3;0,9 %;-
Gültige Stimmen;331;98,5 %;-;333;99,1 %;-
SPD;132;39,9 %;-;122;36,6 %;-
AfD;106;32,0 %;-;103;30,9 %;-
CDU;34;10,3 %;-;31;9,3 %;-
GRÜNE/B 90;8;2,4 %;-;16;4,8 %;-
DIE LINKE;16;4,8 %;-;9;2,7 %;-
BVB / FREIE WÄHLER;21;6,3 %;-;6;1,8 %;-
FDP;6;1,8 %;-;3;0,9 %;-
Tierschutzpartei;-;-;-;11;3,3 %;-
Plus;8;2,4 %;-;5;1,5 %;-
BSW;-;-;-;23;6,9 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;0;0,0 %;-
