Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;429;-;-;429;-;-
Wählende;233;54,3 %;-;233;54,3 %;-
Ungültige Stimmen;3;1,3 %;-;2;0,9 %;-
Gültige Stimmen;230;98,7 %;-;231;99,1 %;-
SPD;98;42,6 %;-;64;27,7 %;-
AfD;90;39,1 %;-;90;39,0 %;-
CDU;23;10,0 %;-;23;10,0 %;-
GRÜNE/B 90;1;0,4 %;-;2;0,9 %;-
DIE LINKE;4;1,7 %;-;4;1,7 %;-
BVB / FREIE WÄHLER;4;1,7 %;-;3;1,3 %;-
FDP;2;0,9 %;-;2;0,9 %;-
Tierschutzpartei;-;-;-;5;2,2 %;-
Plus;2;0,9 %;-;2;0,9 %;-
BSW;-;-;-;32;13,9 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;6;2,6 %;-;3;1,3 %;-
WU;-;-;-;0;0,0 %;-
