Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.172;-;-;1.172;-;-
Wählende;647;55,2 %;-;647.0;55,2 %;-
Ungültige Stimmen;9;1,4 %;-;5.0;0,8 %;-
Gültige Stimmen;638;98,6 %;-;642.0;99,2 %;-
SPD;340;53,3 %;-;262.0;40,8 %;-
AfD;141;22,1 %;-;133.0;20,7 %;-
CDU;66;10,3 %;-;66.0;10,3 %;-
GRÜNE/B 90;23;3,6 %;-;63.0;9,8 %;-
DIE LINKE;35;5,5 %;-;30.0;4,7 %;-
BVB / FREIE WÄHLER;16;2,5 %;-;4.0;0,6 %;-
FDP;6;0,9 %;-;4.0;0,6 %;-
Tierschutzpartei;-;-;-;6.0;0,9 %;-
Plus;11;1,7 %;-;8.0;1,2 %;-
BSW;-;-;-;65.0;10,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
