Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;763;-;-;763;-;-
Wählende;477;62,5 %;-01;477;62,5 %;-01
Ungültige Stimmen;7;1,5 %;00;6;1,3 %;-06
Gültige Stimmen;470;98,5 %;00;471;98,7 %;+06
SPD;203;43,2 %;+70;154;32,7 %;+39
AfD;145;30,9 %;+79;157;33,3 %;+90
CDU;78;16,6 %;-11;57;12,1 %;-58
GRÜNE/B 90;3;0,6 %;-43;14;3,0 %;-30
DIE LINKE;8;1,7 %;-26;6;1,3 %;-45
BVB / FREIE WÄHLER;28;6,0 %;-28;14;3,0 %;-32
FDP;5;1,1 %;-43;3;0,6 %;-60
Tierschutzpartei;-;-;-;7;1,5 %;-04
Plus;-;-;-;6;1,3 %;-09
BSW;-;-;-;49;10,4 %;+104
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;4;0,8 %;+08
WU;-;-;-;0;0,0 %;00
