Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;776;-;-;776;-;-
Wählende;480;61,9 %;-;480;61,9 %;-
Ungültige Stimmen;3;0,6 %;-;2;0,4 %;-
Gültige Stimmen;477;99,4 %;-;478;99,6 %;-
SPD;159;33,3 %;-;122;25,5 %;-
AfD;198;41,5 %;-;177;37,0 %;-
CDU;43;9,0 %;-;41;8,6 %;-
GRÜNE/B 90;8;1,7 %;-;17;3,6 %;-
DIE LINKE;25;5,2 %;-;8;1,7 %;-
BVB / FREIE WÄHLER;36;7,5 %;-;13;2,7 %;-
FDP;8;1,7 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;8;1,7 %;-
Plus;-;-;-;4;0,8 %;-
BSW;-;-;-;80;16,7 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,4 %;-
