Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.215;-;-;1.215;-;-
Wählende;625;51,4 %;+16;625;51,4 %;+16
Ungültige Stimmen;8;1,3 %;-01;4;0,6 %;-06
Gültige Stimmen;617;98,7 %;+01;621;99,4 %;+06
SPD;241;39,1 %;+102;217;34,9 %;+93
AfD;208;33,7 %;+91;187;30,1 %;+57
CDU;82;13,3 %;-01;69;11,1 %;-09
GRÜNE/B 90;15;2,4 %;-82;21;3,4 %;-91
DIE LINKE;23;3,7 %;-80;12;1,9 %;-87
BVB / FREIE WÄHLER;30;4,9 %;-23;9;1,4 %;-48
FDP;9;1,5 %;-20;5;0,8 %;-31
Tierschutzpartei;-;-;-;23;3,7 %;+09
Plus;-;-;-;6;1,0 %;-06
BSW;-;-;-;63;10,1 %;+101
III. Weg;-;-;-;0;0,0 %;00
DKP;3;0,5 %;+03;1;0,2 %;+02
DLW;-;-;-;2;0,3 %;+03
WU;-;-;-;6;1,0 %;+10
EB Schamberger;6;1,0 %;+10;-;-;-
