Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;587;-;-;587;-;-
Wählende;378;64,4 %;-;378;64,4 %;-
Ungültige Stimmen;10;2,6 %;-;5;1,3 %;-
Gültige Stimmen;368;97,4 %;-;373;98,7 %;-
SPD;90;24,5 %;-;100;26,8 %;-
AfD;117;31,8 %;-;124;33,2 %;-
CDU;43;11,7 %;-;47;12,6 %;-
GRÜNE/B 90;5;1,4 %;-;16;4,3 %;-
DIE LINKE;10;2,7 %;-;5;1,3 %;-
BVB / FREIE WÄHLER;96;26,1 %;-;35;9,4 %;-
FDP;4;1,1 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;10;2,7 %;-
Plus;3;0,8 %;-;1;0,3 %;-
BSW;-;-;-;29;7,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
