Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;5.230;-;-;5.23;-;-
Wählende;3.610;69,0 %;+132;3.61;69,0 %;+132
Ungültige Stimmen;46;1,3 %;-02;27.0;0,7 %;-05
Gültige Stimmen;3.564;98,7 %;+02;3.583;99,3 %;+05
SPD;1.038;29,1 %;+24;1.013;28,3 %;+18
AfD;1.342;37,7 %;+114;1.189;33,2 %;+70
CDU;778;21,8 %;-07;541.0;15,1 %;-55
GRÜNE/B 90;66;1,9 %;-27;51.0;1,4 %;-32
DIE LINKE;-;-;-81;60.0;1,7 %;-65
BVB / FREIE WÄHLER;287;8,1 %;+15;88.0;2,5 %;-31
FDP;53;1,5 %;-38;27.0;0,8 %;-37
Tierschutzpartei;-;-;-;62.0;1,7 %;-08
Plus;-;-;-;11.0;0,3 %;-09
BSW;-;-;-;512.0;14,3 %;+143
III. Weg;-;-;-;3.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;21.0;0,6 %;+06
WU;-;-;-;5.0;0,1 %;+01
