Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;582;-;-;582;-;-
Wählende;334;57,4 %;-;334;57,4 %;-
Ungültige Stimmen;7;2,1 %;-;5;1,5 %;-
Gültige Stimmen;327;97,9 %;-;329;98,5 %;-
SPD;70;21,4 %;-;80;24,3 %;-
AfD;143;43,7 %;-;148;45,0 %;-
CDU;43;13,1 %;-;51;15,5 %;-
GRÜNE/B 90;1;0,3 %;-;3;0,9 %;-
DIE LINKE;6;1,8 %;-;3;0,9 %;-
BVB / FREIE WÄHLER;60;18,3 %;-;12;3,6 %;-
FDP;4;1,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,2 %;-
Plus;0;0,0 %;-;1;0,3 %;-
BSW;-;-;-;26;7,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
