Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.636;-;-;1.636;-;-
Wählende;1.006;61,5 %;+35;1.006;61,5 %;+35
Ungültige Stimmen;15;1,5 %;+05;7.0;0,7 %;-02
Gültige Stimmen;991;98,5 %;-05;999.0;99,3 %;+02
SPD;270;27,2 %;+50;286.0;28,6 %;+39
AfD;370;37,3 %;+111;369.0;36,9 %;+93
CDU;238;24,0 %;-60;148.0;14,8 %;-93
GRÜNE/B 90;11;1,1 %;-25;9.0;0,9 %;-33
DIE LINKE;-;-;-54;22.0;2,2 %;-21
BVB / FREIE WÄHLER;86;8,7 %;+02;26.0;2,6 %;-42
FDP;16;1,6 %;-24;2.0;0,2 %;-46
Tierschutzpartei;-;-;-;8.0;0,8 %;-07
Plus;-;-;-;6.0;0,6 %;-09
BSW;-;-;-;115.0;11,5 %;+115
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;5.0;0,5 %;+05
WU;-;-;-;2.0;0,2 %;+02
