Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;940;-;-;940;-;-
Wählende;474;50,4 %;-;474;50,4 %;-
Ungültige Stimmen;4;0,8 %;-;2;0,4 %;-
Gültige Stimmen;470;99,2 %;-;472;99,6 %;-
SPD;99;21,1 %;-;126;26,7 %;-
AfD;139;29,6 %;-;151;32,0 %;-
CDU;43;9,1 %;-;41;8,7 %;-
GRÜNE/B 90;13;2,8 %;-;26;5,5 %;-
DIE LINKE;21;4,5 %;-;11;2,3 %;-
BVB / FREIE WÄHLER;141;30,0 %;-;50;10,6 %;-
FDP;7;1,5 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;5;1,1 %;-
Plus;-;-;-;4;0,8 %;-
BSW;-;-;-;50;10,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;2;0,4 %;-
dieBasis;3;0,6 %;-;-;-;-
EB Link;4;0,9 %;-;-;-;-
