Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;170;-;-;170;-;-
Wählende;99;58,2 %;-;99;58,2 %;-
Ungültige Stimmen;5;5,1 %;-;3;3,0 %;-
Gültige Stimmen;94;94,9 %;-;96;97,0 %;-
SPD;25;26,6 %;-;15;15,6 %;-
AfD;44;46,8 %;-;37;38,5 %;-
CDU;15;16,0 %;-;14;14,6 %;-
GRÜNE/B 90;0;0,0 %;-;3;3,1 %;-
DIE LINKE;1;1,1 %;-;1;1,0 %;-
BVB / FREIE WÄHLER;7;7,4 %;-;2;2,1 %;-
FDP;1;1,1 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;3,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;19;19,8 %;-
III. Weg;-;-;-;1;1,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;1,1 %;-;1;1,0 %;-
WU;-;-;-;0;0,0 %;-
