Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.004;-;-;1.004;-;-
Wählende;339;33,8 %;-;339;33,8 %;-
Ungültige Stimmen;24;7,1 %;-;9;2,7 %;-
Gültige Stimmen;315;92,9 %;-;330;97,3 %;-
SPD;126;40,0 %;-;98;29,7 %;-
AfD;-;-;-;136;41,2 %;-
CDU;53;16,8 %;-;29;8,8 %;-
GRÜNE/B 90;3;1,0 %;-;3;0,9 %;-
DIE LINKE;31;9,8 %;-;11;3,3 %;-
BVB / FREIE WÄHLER;50;15,9 %;-;7;2,1 %;-
FDP;4;1,3 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;4;1,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;40;12,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
EB Raue;48;15,2 %;-;-;-;-
