Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;706;-;-;706;-;-
Wählende;404;57,2 %;-;404;57,2 %;-
Ungültige Stimmen;6;1,5 %;-;2;0,5 %;-
Gültige Stimmen;398;98,5 %;-;402;99,5 %;-
SPD;150;37,7 %;-;131;32,6 %;-
AfD;165;41,5 %;-;148;36,8 %;-
CDU;33;8,3 %;-;34;8,5 %;-
GRÜNE/B 90;7;1,8 %;-;14;3,5 %;-
DIE LINKE;14;3,5 %;-;11;2,7 %;-
BVB / FREIE WÄHLER;19;4,8 %;-;9;2,2 %;-
FDP;4;1,0 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;3;0,7 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;45;11,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;6;1,5 %;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
