Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.160;-;-;1.16;-;-
Wählende;689;59,4 %;+31;689.0;59,4 %;+31
Ungültige Stimmen;8;1,2 %;-00;7.0;1,0 %;-03
Gültige Stimmen;681;98,8 %;+00;682.0;99,0 %;+03
SPD;203;29,8 %;-12;192.0;28,2 %;-15
AfD;292;42,9 %;+151;257.0;37,7 %;+89
CDU;88;12,9 %;-50;80.0;11,7 %;-56
GRÜNE/B 90;5;0,7 %;-14;8.0;1,2 %;-20
DIE LINKE;31;4,6 %;-38;22.0;3,2 %;-39
BVB / FREIE WÄHLER;57;8,4 %;-09;11.0;1,6 %;-52
FDP;5;0,7 %;-28;3.0;0,4 %;-25
Tierschutzpartei;-;-;-;14.0;2,1 %;-05
Plus;-;-;-;0.0;0,0 %;-08
BSW;-;-;-;86.0;12,6 %;+126
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;5.0;0,7 %;+07
WU;-;-;-;4.0;0,6 %;+06
