Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;763;-;-;763;-;-
Wählende;369;48,4 %;-;369;48,4 %;-
Ungültige Stimmen;5;1,4 %;-;2;0,5 %;-
Gültige Stimmen;364;98,6 %;-;367;99,5 %;-
SPD;140;38,5 %;-;119;32,4 %;-
AfD;91;25,0 %;-;87;23,7 %;-
CDU;58;15,9 %;-;35;9,5 %;-
GRÜNE/B 90;13;3,6 %;-;28;7,6 %;-
DIE LINKE;23;6,3 %;-;17;4,6 %;-
BVB / FREIE WÄHLER;35;9,6 %;-;10;2,7 %;-
FDP;4;1,1 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;8;2,2 %;-
Plus;-;-;-;8;2,2 %;-
BSW;-;-;-;50;13,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
