Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;932;-;-;932;-;-
Wählende;493;52,9 %;-;493;52,9 %;-
Ungültige Stimmen;7;1,4 %;-;2;0,4 %;-
Gültige Stimmen;486;98,6 %;-;491;99,6 %;-
SPD;157;32,3 %;-;146;29,7 %;-
AfD;172;35,4 %;-;168;34,2 %;-
CDU;105;21,6 %;-;81;16,5 %;-
GRÜNE/B 90;2;0,4 %;-;5;1,0 %;-
DIE LINKE;25;5,1 %;-;10;2,0 %;-
BVB / FREIE WÄHLER;20;4,1 %;-;7;1,4 %;-
FDP;3;0,6 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;2;0,4 %;-
Plus;-;-;-;4;0,8 %;-
BSW;-;-;-;59;12,0 %;-
III. Weg;-;-;-;2;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,4 %;-;2;0,4 %;-
WU;-;-;-;2;0,4 %;-
