Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.206;-;-;1.206;-;-
Wählende;531;44,0 %;-04;531.0;44,0 %;-04
Ungültige Stimmen;5;0,9 %;-08;2.0;0,4 %;-10
Gültige Stimmen;526;99,1 %;+08;529.0;99,6 %;+10
SPD;195;37,1 %;+72;197.0;37,2 %;+93
AfD;141;26,8 %;+115;133.0;25,1 %;+90
CDU;67;12,7 %;-67;35.0;6,6 %;-115
GRÜNE/B 90;11;2,1 %;-166;53.0;10,0 %;-70
DIE LINKE;87;16,5 %;+61;29.0;5,5 %;-67
BVB / FREIE WÄHLER;21;4,0 %;+06;10.0;1,9 %;-03
FDP;4;0,8 %;-21;1.0;0,2 %;-29
Tierschutzpartei;-;-;-;14.0;2,6 %;+05
Plus;-;-;-;1.0;0,2 %;-05
BSW;-;-;-;55.0;10,4 %;+104
III. Weg;-;-;-;1.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;0.0;0,0 %;00
WU;-;-;-;0.0;0,0 %;00
