Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;475;-;-;475;-;-
Wählende;273;57,5 %;+13;273;57,5 %;+13
Ungültige Stimmen;2;0,7 %;-11;2;0,7 %;-15
Gültige Stimmen;271;99,3 %;+11;271;99,3 %;+15
SPD;85;31,4 %;+113;73;26,9 %;+28
AfD;107;39,5 %;+139;101;37,3 %;+107
CDU;18;6,6 %;-39;18;6,6 %;-49
GRÜNE/B 90;5;1,8 %;-57;13;4,8 %;-45
DIE LINKE;7;2,6 %;-95;8;3,0 %;-89
BVB / FREIE WÄHLER;47;17,3 %;-37;22;8,1 %;-10
FDP;0;0,0 %;-32;0;0,0 %;-33
Tierschutzpartei;-;-;-;4;1,5 %;-15
Plus;1;0,4 %;+04;2;0,7 %;-03
BSW;-;-;-;29;10,7 %;+107
III. Weg;-;-;-;1;0,4 %;+04
DKP;-;-;-;0;0,0 %;00
DLW;1;0,4 %;+04;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
