Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.083;-;-;1.083;-;-
Wählende;545;50,3 %;-;545;50,3 %;-
Ungültige Stimmen;13;2,4 %;-;8;1,5 %;-
Gültige Stimmen;532;97,6 %;-;537;98,5 %;-
SPD;209;39,3 %;-;186;34,6 %;-
AfD;174;32,7 %;-;165;30,7 %;-
CDU;63;11,8 %;-;53;9,9 %;-
GRÜNE/B 90;15;2,8 %;-;11;2,0 %;-
DIE LINKE;26;4,9 %;-;17;3,2 %;-
BVB / FREIE WÄHLER;31;5,8 %;-;12;2,2 %;-
FDP;7;1,3 %;-;5;0,9 %;-
Tierschutzpartei;-;-;-;9;1,7 %;-
Plus;-;-;-;4;0,7 %;-
BSW;-;-;-;67;12,5 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;2;0,4 %;-;1;0,2 %;-
DLW;-;-;-;5;0,9 %;-
WU;-;-;-;1;0,2 %;-
EB Schamberger;5;0,9 %;-;-;-;-
