Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;5.075;-;-;5.075;-;-
Wählende;2.383;47,0 %;+26;2.383;47,0 %;+26
Ungültige Stimmen;31;1,3 %;+05;20.0;0,8 %;-01
Gültige Stimmen;2.352;98,7 %;-05;2.363;99,2 %;+01
SPD;723;30,7 %;+110;709.0;30,0 %;+56
AfD;886;37,7 %;+166;823.0;34,8 %;+122
CDU;471;20,0 %;-31;254.0;10,7 %;-72
GRÜNE/B 90;27;1,1 %;-65;62.0;2,6 %;-52
DIE LINKE;106;4,5 %;-124;61.0;2,6 %;-104
BVB / FREIE WÄHLER;99;4,2 %;-22;43.0;1,8 %;-21
FDP;33;1,4 %;-21;18.0;0,8 %;-48
Tierschutzpartei;-;-;-;36.0;1,5 %;-14
Plus;-;-;-;12.0;0,5 %;-10
BSW;-;-;-;328.0;13,9 %;+139
III. Weg;-;-;-;3.0;0,1 %;+01
DKP;7;0,3 %;+03;1.0;0,0 %;+00
DLW;-;-;-;6.0;0,3 %;+03
WU;-;-;-;7.0;0,3 %;+03
