Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;821;-;-;821;-;-
Wählende;452;55,1 %;-;452;55,1 %;-
Ungültige Stimmen;5;1,1 %;-;3;0,7 %;-
Gültige Stimmen;447;98,9 %;-;449;99,3 %;-
SPD;139;31,1 %;-;108;24,1 %;-
AfD;215;48,1 %;-;197;43,9 %;-
CDU;58;13,0 %;-;54;12,0 %;-
GRÜNE/B 90;3;0,7 %;-;15;3,3 %;-
DIE LINKE;5;1,1 %;-;5;1,1 %;-
BVB / FREIE WÄHLER;26;5,8 %;-;13;2,9 %;-
FDP;1;0,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;9;2,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;47;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
