Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;306;-;-;306;-;-
Wählende;191;62,4 %;-;191;62,4 %;-
Ungültige Stimmen;4;2,1 %;-;3;1,6 %;-
Gültige Stimmen;187;97,9 %;-;188;98,4 %;-
SPD;38;20,3 %;-;33;17,6 %;-
AfD;102;54,5 %;-;101;53,7 %;-
CDU;18;9,6 %;-;10;5,3 %;-
GRÜNE/B 90;3;1,6 %;-;3;1,6 %;-
DIE LINKE;8;4,3 %;-;3;1,6 %;-
BVB / FREIE WÄHLER;15;8,0 %;-;6;3,2 %;-
FDP;3;1,6 %;-;2;1,1 %;-
Tierschutzpartei;-;-;-;3;1,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;25;13,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,1 %;-
WU;-;-;-;0;0,0 %;-
