Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;762;-;-;762;-;-
Wählende;350;45,9 %;-;350;45,9 %;-
Ungültige Stimmen;6;1,7 %;-;3;0,9 %;-
Gültige Stimmen;344;98,3 %;-;347;99,1 %;-
SPD;128;37,2 %;-;115;33,1 %;-
AfD;129;37,5 %;-;122;35,2 %;-
CDU;33;9,6 %;-;29;8,4 %;-
GRÜNE/B 90;2;0,6 %;-;11;3,2 %;-
DIE LINKE;24;7,0 %;-;7;2,0 %;-
BVB / FREIE WÄHLER;14;4,1 %;-;7;2,0 %;-
FDP;13;3,8 %;-;5;1,4 %;-
Tierschutzpartei;-;-;-;6;1,7 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;40;11,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,9 %;-
WU;-;-;-;1;0,3 %;-
dieBasis;1;0,3 %;-;-;-;-
