Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;459;-;-;459;-;-
Wählende;245;53,4 %;-;245;53,4 %;-
Ungültige Stimmen;4;1,6 %;-;2;0,8 %;-
Gültige Stimmen;241;98,4 %;-;243;99,2 %;-
SPD;78;32,4 %;-;64;26,3 %;-
AfD;97;40,2 %;-;85;35,0 %;-
CDU;25;10,4 %;-;15;6,2 %;-
GRÜNE/B 90;6;2,5 %;-;11;4,5 %;-
DIE LINKE;10;4,1 %;-;4;1,6 %;-
BVB / FREIE WÄHLER;23;9,5 %;-;11;4,5 %;-
FDP;2;0,8 %;-;2;0,8 %;-
Tierschutzpartei;-;-;-;6;2,5 %;-
Plus;-;-;-;2;0,8 %;-
BSW;-;-;-;38;15,6 %;-
III. Weg;-;-;-;2;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,8 %;-
WU;-;-;-;1;0,4 %;-
