Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;981;-;-;981;-;-
Wählende;520;53,0 %;-;520;53,0 %;-
Ungültige Stimmen;2;0,4 %;-;0;0,0 %;-
Gültige Stimmen;518;99,6 %;-;520;100,0 %;-
SPD;205;39,6 %;-;202;38,8 %;-
AfD;162;31,3 %;-;148;28,5 %;-
CDU;99;19,1 %;-;66;12,7 %;-
GRÜNE/B 90;12;2,3 %;-;26;5,0 %;-
DIE LINKE;12;2,3 %;-;5;1,0 %;-
BVB / FREIE WÄHLER;26;5,0 %;-;12;2,3 %;-
FDP;2;0,4 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;10;1,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;47;9,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
