Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.020;-;-;1.020;-;-
Wählende;500;49,0 %;-;500;49,0 %;-
Ungültige Stimmen;9;1,8 %;-;9;1,8 %;-
Gültige Stimmen;491;98,2 %;-;491;98,2 %;-
SPD;225;45,8 %;-;178;36,3 %;-
AfD;125;25,5 %;-;116;23,6 %;-
CDU;50;10,2 %;-;45;9,2 %;-
GRÜNE/B 90;26;5,3 %;-;43;8,8 %;-
DIE LINKE;29;5,9 %;-;19;3,9 %;-
BVB / FREIE WÄHLER;20;4,1 %;-;6;1,2 %;-
FDP;8;1,6 %;-;6;1,2 %;-
Tierschutzpartei;-;-;-;10;2,0 %;-
Plus;-;-;-;5;1,0 %;-
BSW;-;-;-;55;11,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;5;1,0 %;-;5;1,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;1;0,2 %;-
EB Schamberger;3;0,6 %;-;-;-;-
