Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;116;-;-;116;-;-
Wählende;85;73,3 %;-;85;73,3 %;-
Ungültige Stimmen;2;2,4 %;-;2;2,4 %;-
Gültige Stimmen;83;97,6 %;-;83;97,6 %;-
SPD;18;21,7 %;-;22;26,5 %;-
AfD;39;47,0 %;-;38;45,8 %;-
CDU;21;25,3 %;-;8;9,6 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;-;-;-;2;2,4 %;-
BVB / FREIE WÄHLER;5;6,0 %;-;4;4,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;1;1,2 %;-
BSW;-;-;-;8;9,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
