Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;770;-;-;770;-;-
Wählende;425;55,2 %;-;425;55,2 %;-
Ungültige Stimmen;7;1,6 %;-;5;1,2 %;-
Gültige Stimmen;418;98,4 %;-;420;98,8 %;-
SPD;169;40,4 %;-;151;36,0 %;-
AfD;125;29,9 %;-;120;28,6 %;-
CDU;83;19,9 %;-;51;12,1 %;-
GRÜNE/B 90;6;1,4 %;-;16;3,8 %;-
DIE LINKE;11;2,6 %;-;13;3,1 %;-
BVB / FREIE WÄHLER;21;5,0 %;-;10;2,4 %;-
FDP;3;0,7 %;-;6;1,4 %;-
Tierschutzpartei;-;-;-;13;3,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;37;8,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,5 %;-
