Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;932;-;-;932;-;-
Wählende;358;38,4 %;-;358;38,4 %;-
Ungültige Stimmen;5;1,4 %;-;1;0,3 %;-
Gültige Stimmen;353;98,6 %;-;357;99,7 %;-
SPD;133;37,7 %;-;113;31,7 %;-
AfD;122;34,6 %;-;101;28,3 %;-
CDU;49;13,9 %;-;42;11,8 %;-
GRÜNE/B 90;6;1,7 %;-;17;4,8 %;-
DIE LINKE;10;2,8 %;-;8;2,2 %;-
BVB / FREIE WÄHLER;26;7,4 %;-;18;5,0 %;-
FDP;7;2,0 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;10;2,8 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;39;10,9 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
