Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.091;-;-;1.091;-;-
Wählende;500;45,8 %;-;500.0;45,8 %;-
Ungültige Stimmen;5;1,0 %;-;3.0;0,6 %;-
Gültige Stimmen;495;99,0 %;-;497.0;99,4 %;-
SPD;168;33,9 %;-;153.0;30,8 %;-
AfD;191;38,6 %;-;179.0;36,0 %;-
CDU;88;17,8 %;-;64.0;12,9 %;-
GRÜNE/B 90;14;2,8 %;-;31.0;6,2 %;-
DIE LINKE;10;2,0 %;-;4.0;0,8 %;-
BVB / FREIE WÄHLER;16;3,2 %;-;7.0;1,4 %;-
FDP;8;1,6 %;-;9.0;1,8 %;-
Tierschutzpartei;-;-;-;7.0;1,4 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;39.0;7,8 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
