Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;700;-;-;700;-;-
Ungültige Stimmen;9;1,3 %;+06;6;0,9 %;+05
Gültige Stimmen;691;98,7 %;-06;694;99,1 %;-05
SPD;225;32,6 %;-117;211;30,4 %;-44
AfD;215;31,1 %;+146;161;23,2 %;+49
CDU;133;19,2 %;+64;120;17,3 %;+19
GRÜNE/B 90;15;2,2 %;-42;8;1,2 %;-64
DIE LINKE;21;3,0 %;-80;10;1,4 %;-113
BVB / FREIE WÄHLER;67;9,7 %;+45;22;3,2 %;-10
FDP;10;1,4 %;-22;11;1,6 %;-23
Tierschutzpartei;-;-;-;7;1,0 %;-12
Plus;-;-;-;3;0,4 %;-05
BSW;-;-;-;134;19,3 %;+193
III. Weg;5;0,7 %;+07;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;7;1,0 %;+10
WU;-;-;-;0;0,0 %;00
