Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;501;-;-;501;-;-
Wählende;201;40,1 %;-;201;40,1 %;-
Ungültige Stimmen;7;3,5 %;-;6;3,0 %;-
Gültige Stimmen;194;96,5 %;-;195;97,0 %;-
SPD;59;30,4 %;-;59;30,3 %;-
AfD;82;42,3 %;-;74;37,9 %;-
CDU;24;12,4 %;-;18;9,2 %;-
GRÜNE/B 90;3;1,5 %;-;4;2,1 %;-
DIE LINKE;17;8,8 %;-;8;4,1 %;-
BVB / FREIE WÄHLER;7;3,6 %;-;3;1,5 %;-
FDP;1;0,5 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;4;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;22;11,3 %;-
III. Weg;1;0,5 %;-;2;1,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
