Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.798;-;-;1.798;-;-
Wählende;1.026;57,1 %;+77;1.026;57,1 %;+77
Ungültige Stimmen;15;1,5 %;+04;9.0;0,9 %;-04
Gültige Stimmen;1.011;98,5 %;-04;1.017;99,1 %;+04
SPD;311;30,8 %;+23;285.0;28,0 %;-05
AfD;428;42,3 %;+145;384.0;37,8 %;+87
CDU;130;12,9 %;-34;104.0;10,2 %;-41
GRÜNE/B 90;10;1,0 %;-65;24.0;2,4 %;-34
DIE LINKE;55;5,4 %;-46;42.0;4,1 %;-62
BVB / FREIE WÄHLER;67;6,6 %;+14;28.0;2,8 %;-26
FDP;10;1,0 %;-22;9.0;0,9 %;-25
Tierschutzpartei;-;-;-;10.0;1,0 %;-12
Plus;-;-;-;5.0;0,5 %;-03
BSW;-;-;-;118.0;11,6 %;+116
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;7.0;0,7 %;+07
WU;-;-;-;1.0;0,1 %;+01
