Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.303;-;-;1.303;-;-
Wählende;657;50,4 %;-;657.0;50,4 %;-
Ungültige Stimmen;13;2,0 %;-;5.0;0,8 %;-
Gültige Stimmen;644;98,0 %;-;652.0;99,2 %;-
SPD;255;39,6 %;-;234.0;35,9 %;-
AfD;195;30,3 %;-;171.0;26,2 %;-
CDU;92;14,3 %;-;63.0;9,7 %;-
GRÜNE/B 90;18;2,8 %;-;31.0;4,8 %;-
DIE LINKE;29;4,5 %;-;11.0;1,7 %;-
BVB / FREIE WÄHLER;31;4,8 %;-;15.0;2,3 %;-
FDP;6;0,9 %;-;4.0;0,6 %;-
Tierschutzpartei;-;-;-;23.0;3,5 %;-
Plus;18;2,8 %;-;15.0;2,3 %;-
BSW;-;-;-;81.0;12,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,3 %;-
