Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;775;-;-;775;-;-
Wählende;487;62,8 %;+38;487;62,8 %;+38
Ungültige Stimmen;8;1,6 %;+10;5;1,0 %;+02
Gültige Stimmen;479;98,4 %;-10;482;99,0 %;-02
SPD;155;32,4 %;+105;137;28,4 %;+74
AfD;203;42,4 %;+95;189;39,2 %;+56
CDU;62;12,9 %;-134;61;12,7 %;-125
GRÜNE/B 90;4;0,8 %;-43;3;0,6 %;-36
DIE LINKE;17;3,5 %;-20;9;1,9 %;-32
BVB / FREIE WÄHLER;30;6,3 %;-10;19;3,9 %;-18
FDP;6;1,3 %;+02;6;1,2 %;-09
Tierschutzpartei;-;-;-;6;1,2 %;-11
Plus;-;-;-;0;0,0 %;-02
BSW;-;-;-;50;10,4 %;+104
III. Weg;2;0,4 %;+04;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;0;0,0 %;00
