Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;417;-;-;417;-;-
Ungültige Stimmen;3;0,7 %;-;1;0,2 %;-
Gültige Stimmen;414;99,3 %;-;416;99,8 %;-
SPD;145;35,0 %;-;152;36,5 %;-
AfD;67;16,2 %;-;53;12,7 %;-
CDU;147;35,5 %;-;85;20,4 %;-
GRÜNE/B 90;13;3,1 %;-;16;3,8 %;-
DIE LINKE;16;3,9 %;-;3;0,7 %;-
BVB / FREIE WÄHLER;25;6,0 %;-;8;1,9 %;-
FDP;1;0,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;17;4,1 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;71;17,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;6;1,4 %;-
WU;-;-;-;1;0,2 %;-
